data,sample,sattr,strategy,n_sg,anony_mode,info_loss,alpha_adm,alpha_dm,k,w,l,reset_w,calgo,enforcer_str,enforcer_name,max_dist,enforcer,t,algo,adm,radm,dm,am,odm,idm,num_anonymized_fake_entities,num_anonymized_real_entities,num_real_edges,num_fake_edges,num_raw_entities,num_raw_edges,anonymized_anonymity,num_big_clusters,num_clusters,num_entities_in_big_clusters,num_anonymized_entities
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,2,-1,1,-1,km,gs#1.00,gs,1.0,gs,25,skga,0.20775723468974094,0.0008353032423214162,0.0016706064846428324,0.0,0.0021157923903352993,0.0012254205789503621,0,,3546,700,1043,3546,2,1,382,4,827
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,2,km,gs#1.00,gs,1.0,gs,21,skga,0.09331960393739258,0.0030201335978239604,0.006040267195647921,0.0,0.00814416993522986,0.003936364456065974,0,,4028,3639,1082,4028,10,0,69,0,984
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,3,-1,hdbscan,gs#1.00,gs,1.0,gs,40,skga,0.7424340205974489,0.014829705270881737,0.029659410541763475,0.0,0.03110859728506786,0.028210223798459083,7,,3885,1306,1105,3885,10,0,27,0,296
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,-1,km,gs#0.75,gs,0.75,gs,9,skga,0.5424465927509534,0.003187219921719903,0.006374439843439806,0.0,0.008148100127225454,0.004600779559654145,0,,3701,1877,1037,3701,10,0,41,0,476
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,8,-1,1,-1,hdbscan,gs#1.00,gs,1.0,gs,1,skga,0.20955405221389858,0.0020980075944600452,0.0041960151889200905,0.0,0.005138598311068815,0.003253432066771395,0,,3725,2209,1039,3725,8,0,88,0,823
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,3,km,gs#1.00,gs,1.0,gs,31,skga,0.10442822907384719,0.0030602923854249047,0.006120584770849809,0.0,0.007883092326529322,0.004358077215170248,0,,3994,3840,1072,3994,10,0,67,0,963
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,8,-1,1,-1,km,gs#1.00,gs,1.0,gs,29,skga,0.5968603768083043,0.0031630694951182052,0.0063261389902364105,0.0,0.007897120665539487,0.004755157314933349,0,,3949,1639,1041,3949,8,0,47,0,421
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,4,-1,1,-1,km,gs#1.00,gs,1.0,gs,12,skga,0.3649343716266191,0.001898412727817245,0.00379682545563449,0.0,0.004691422061261721,0.0029022288500072505,0,,3667,1426,1009,3667,4,0,143,0,642
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,2,-1,hdbscan,gs#1.00,gs,1.0,gs,29,skga,0.6634159406688869,0.0045908927167932915,0.009181785433586583,0.0,0.011931272377958246,0.006432298489214922,0,,3949,2074,1041,3949,10,0,29,0,352
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,6,-1,1,-1,km,gs#1.00,gs,1.0,gs,26,skga,0.5059005554186133,0.003075678132589362,0.006151356265178724,0.0,0.006559291315072307,0.005743421215285128,1,,3718,1642,1029,3718,6,0,77,0,511
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,-1,km,gs#0.00,gs,0.0,gs,29,skga,0.6954295129286201,0.08339408820690576,0.16678817641381152,0.0,0.16906820365033623,0.16450814917728748,67,,3949,2558,1041,3949,10,0,35,0,419
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,2,-1,1,-1,km,gs#1.00,gs,1.0,gs,8,skga,0.17216347206908203,0.0008205627996594506,0.0016411255993189012,0.0,0.0019413451628803099,0.0013409060357574935,0,,3974,700,1038,3974,2,0,400,0,860
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,1,-1,km,gs#1.00,gs,1.0,gs,2,skga,0.3576531394857252,0.002722742084444215,0.00544548416888843,0.0,0.0069774803817357015,0.003913487956041147,0,,3701,2256,1034,3701,10,0,57,0,666
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,8,-1,1,-1,km,gs#1.00,gs,1.0,gs,6,skga,0.4390669023270375,0.003213226090584586,0.006426452181169172,0.0,0.008415730113843323,0.004437174248495025,0,,3969,2245,1036,3969,8,0,65,0,583
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,1,-1,km,gs#1.00,gs,1.0,gs,14,skga,0.5152382042535656,0.004752791068580544,0.009505582137161088,0.0,0.011789098414485409,0.007222065859836758,1,,3842,2578,1045,3842,10,0,44,0,510
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,1,km,gs#1.00,gs,1.0,gs,16,skga,0.0014362257160611062,0.0014362257160611062,0.0028724514321222124,0.0,0.003823020917038,0.0019218819472064182,0,,3819,1300,1053,3819,10,0,80,0,1053
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,6,-1,1,-1,km,gs#1.00,gs,1.0,gs,35,skga,0.5149722824225281,0.0023861718008817492,0.0047723436017634985,0.0,0.0063462665327306406,0.0031984206707963716,0,,3700,1537,1086,3700,6,0,79,0,528
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,2,-1,km,gs#1.00,gs,1.0,gs,8,skga,0.4692496779414986,0.005541664933948796,0.011083329867897592,0.0,0.013433761661191267,0.008732898074603895,2,,3974,2625,1038,3974,10,0,48,0,556
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,-1,km,gs#0.50,gs,0.5,gs,23,skga,0.6481883306626449,0.009821569141957493,0.019643138283914986,0.0,0.02203358698504332,0.017252689582786675,4,,3949,2218,1030,3949,10,0,33,0,370
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,1,-1,hdbscan,gs#1.00,gs,1.0,gs,8,skga,0.5210017875639013,0.005577401377150357,0.011154802754300714,0.0,0.013034566934573832,0.009275038574027582,2,,3974,2315,1038,3974,10,0,44,0,502
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,3,hdbscan,gs#1.00,gs,1.0,gs,40,skga,0.16515878053274913,0.0027031918796624607,0.005406383759324921,0.0,0.006529534058945807,0.004283233459704037,0,,3885,3780,1105,3885,10,0,66,0,925
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,4,-1,1,-1,km,gs#1.00,gs,1.0,gs,8,skga,0.32492663191776094,0.001814592493783248,0.003629184987566496,0.0,0.004486218840746768,0.002772151134386193,0,,3974,1425,1038,3974,4,0,160,0,702
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,2,-1,1,-1,hdbscan,gs#1.00,gs,1.0,gs,7,skga,0.13165460669378812,0.00079523633547847,0.00159047267095694,0.0,0.002021949429111447,0.0011589959128024273,0,,3894,661,1069,3894,2,3,421,12,929
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,1,-1,hdbscan,gs#1.00,gs,1.0,gs,10,skga,0.5518472366487831,0.00400144693877154,0.00800289387754308,0.0,0.009998269118942608,0.006007518636143545,0,,3898,2684,1069,3898,10,0,43,0,481
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,4,km,gs#1.00,gs,1.0,gs,8,skga,0.0013309276398587773,0.0013309276398587773,0.0026618552797175545,0.0,0.0028994546352292976,0.0024242559242057954,0,,3974,1444,1038,3974,10,0,83,0,1038
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,8,-1,1,-1,hdbscan,gs#1.00,gs,1.0,gs,45,skga,0.6505471315367851,0.00672006547118454,0.01344013094236908,0.0,0.014837271551685127,0.012042990333052962,3,,4156,1698,1117,4156,8,0,45,0,396
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,2,hdbscan,gs#1.00,gs,1.0,gs,9,skga,0.10211866810369276,0.0031017760423226923,0.006203552084645385,0.0,0.008134773549957829,0.004272330619333103,0,,3701,3312,1037,3701,10,0,66,0,934
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,8,-1,1,-1,hdbscan,gs#1.00,gs,1.0,gs,3,skga,0.30068460566985744,0.0025554112449019256,0.005110822489803851,0.0,0.0068180714701883815,0.0034035735094193158,0,,3934,2251,1084,3934,8,0,84,0,760
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,1,-1,hdbscan,gs#1.00,gs,1.0,gs,17,skga,0.5642261553815698,0.003687185125497964,0.007374370250995928,0.0,0.00973145770421188,0.005017282797779956,0,,4199,2346,1102,4199,10,0,41,0,482
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,2,-1,hdbscan,gs#1.00,gs,1.0,gs,20,skga,0.621087677368876,0.004895308041562731,0.009790616083125462,0.0,0.013107244764280475,0.006473987401970455,0,,3983,2522,1082,3983,10,0,34,0,412
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,2,-1,hdbscan,gs#1.00,gs,1.0,gs,44,skga,0.6775934410747496,0.005094441432883917,0.010188882865767834,0.0,0.012492726666898765,0.007885039064636933,0,,4333,2842,1114,4333,10,0,31,0,361
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,-1,km,gs#0.25,gs,0.25,gs,11,skga,0.5159510629901322,0.007590332880527262,0.015180665761054524,0.0,0.016808241460329026,0.013553090061779854,4,,3644,2599,1023,3644,10,0,39,0,503
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,3,hdbscan,gs#1.00,gs,1.0,gs,10,skga,0.14206929532946957,0.0031218225078293222,0.0062436450156586444,0.0,0.0073717818359294645,0.005115508195387821,0,,3898,4079,1069,3898,10,0,63,0,920
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,-1,km,gs#1.00,gs,1.0,gs,4,skga,0.41857945459136436,0.0035402602273383035,0.007080520454676607,0.0,0.008533841093993385,0.005627199815359728,0,,3990,3269,1090,3990,10,0,49,0,636
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,2,-1,1,-1,km,gs#1.00,gs,1.0,gs,35,skga,0.22618039233641626,0.0007513746460738056,0.0015027492921476113,0.0,0.0018700880080059143,0.001135410576289305,0,,3700,677,1086,3700,2,0,391,0,841
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,3,-1,hdbscan,gs#1.00,gs,1.0,gs,17,skga,0.5753733930388898,0.004386125806077926,0.008772251612155852,0.0,0.010107348341506738,0.007437154882804944,0,,4199,2989,1102,4199,10,0,37,0,470
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,2,hdbscan,gs#1.00,gs,1.0,gs,29,skga,0.12334280106415081,0.003711633087097144,0.007423266174194288,0.0,0.01008645533141208,0.004760077016976435,0,,3949,4043,1041,3949,10,0,66,0,916
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,2,-1,1,-1,km,gs#1.00,gs,1.0,gs,17,skga,0.1912116972605492,0.0008018950461045099,0.0016037900922090198,0.0,0.001946115094447103,0.00126146508997094,0,,4199,737,1102,4199,2,0,417,0,892
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,2,-1,hdbscan,gs#1.00,gs,1.0,gs,16,skga,0.5903875239107907,0.006142345591886868,0.012284691183773736,0.0,0.01444975909807713,0.01011962326947036,2,,3819,2322,1053,3819,10,0,36,0,436
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,2,-1,hdbscan,gs#1.00,gs,1.0,gs,1,skga,0.2580966465682465,0.0027974330975525053,0.005594866195105011,0.0,0.006501923060162084,0.0046878093300479476,0,,3725,3125,1039,3725,10,0,61,0,773
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,2,-1,km,gs#1.00,gs,1.0,gs,30,skga,0.6097351648247435,0.003992351934238951,0.007984703868477902,0.0,0.010277363397536592,0.005692044339419218,0,,4031,2283,1077,4031,10,0,36,0,422
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,-1,km,gs#0.50,gs,0.5,gs,36,skga,0.721031981161769,0.004226020892687558,0.008452041785375116,0.0,0.011524779886361804,0.005379303684388441,0,,3562,1461,1053,3562,10,0,27,0,295
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,3,km,gs#1.00,gs,1.0,gs,38,skga,0.36245873015421626,0.003789267408301052,0.007578534816602104,0.0,0.01056573506899778,0.004591334564206479,0,,4450,3819,1186,4450,10,0,52,0,759
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,1,-1,km,gs#1.00,gs,1.0,gs,24,skga,0.582704730932018,0.0036010922254308486,0.007202184450861697,0.0,0.008956162395315829,0.005448206506407558,0,,3869,2210,1053,3869,10,0,37,0,441
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,-1,km,gs#0.75,gs,0.75,gs,42,skga,0.68246230394808,0.004787723093564091,0.009575446187128182,0.0,0.011533261222282312,0.007617631151974036,1,,3894,1501,1075,3894,10,0,30,0,344
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,1,-1,km,gs#1.00,gs,1.0,gs,30,skga,0.6051801446467844,0.004166313312849679,0.008332626625699358,0.0,0.011172504071723198,0.005492749179675517,0,,4031,2242,1077,4031,10,0,37,0,427
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,3,km,gs#1.00,gs,1.0,gs,44,skga,0.3848426989289248,0.003945881695962581,0.007891763391925162,0.0,0.010192685065341744,0.005590841718508628,0,,4333,3911,1114,4333,10,0,52,0,688
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,6,-1,1,-1,km,gs#1.00,gs,1.0,gs,43,skga,0.5170727462582666,0.002552120776419835,0.00510424155283967,0.0,0.006358523279908639,0.0038499598257707005,0,,3999,1923,1105,3999,6,0,79,0,535
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,-1,km,gs#0.25,gs,0.25,gs,21,skga,0.5943584909850657,0.011324193879646734,0.022648387759293467,0.0,0.027019921955226955,0.01827685356336004,6,,4028,2248,1082,4028,10,0,37,0,450
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,-1,km,gs#0.50,gs,0.5,gs,37,skga,0.6330261767577499,0.003545531050240264,0.007091062100480528,0.0,0.009333385657850008,0.004848738543111039,0,,4091,2050,1116,4091,10,0,36,0,411
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,-1,km,gs#0.75,gs,0.75,gs,1,skga,0.12994050138904198,0.002216535257411299,0.004433070514822598,0.0,0.005344542957122562,0.0035215980725226345,0,,3725,2658,1039,3725,10,0,71,0,906
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,2,hdbscan,gs#1.00,gs,1.0,gs,21,skga,0.14227883771068162,0.004233586269267695,0.00846717253853539,0.0,0.012606800314153553,0.004327544762917162,0,,4028,3841,1082,4028,10,0,65,0,932
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,1,-1,hdbscan,gs#1.00,gs,1.0,gs,14,skga,0.5466756713445204,0.004771648962314299,0.009543297924628599,0.0,0.011730011134181938,0.007356584715075283,1,,3842,2300,1045,3842,10,0,41,0,477
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,2,-1,hdbscan,gs#1.00,gs,1.0,gs,38,skga,0.6708120170965935,0.009002643910954424,0.01800528782190885,0.0,0.021305939478166513,0.014704636165651189,4,,4450,2004,1186,4450,10,0,36,0,398
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,-1,km,gs#0.00,gs,0.0,gs,5,skga,0.4062560909285248,0.05855869958782648,0.11711739917565296,0.0,0.11905248402717392,0.11518231432413245,90,,4423,4131,1128,4423,10,0,62,0,807
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,-1,km,gs#0.50,gs,0.5,gs,40,skga,0.7284631764296391,0.012747774047584285,0.02549554809516857,0.0,0.027374105969931374,0.02361699022040577,6,,3885,1306,1105,3885,10,0,29,0,310
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,3,km,gs#1.00,gs,1.0,gs,2,skga,0.34847604091451573,0.003438204594096575,0.00687640918819315,0.0,0.008774163643230736,0.004978654733155549,0,,3701,3039,1034,3701,10,0,54,0,676
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,6,-1,1,-1,km,gs#1.00,gs,1.0,gs,49,skga,0.5089973629386622,0.0024621292743293903,0.004924258548658781,0.0,0.006143540844436622,0.003704976252880977,0,,4215,1934,1156,4215,6,0,85,0,569
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,1,hdbscan,gs#1.00,gs,1.0,gs,9,skga,0.001387198254738617,0.001387198254738617,0.002774396509477234,0.0,0.0034722964861364047,0.002076496532818044,0,,3701,1613,1037,3701,10,0,77,0,1037
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,2,-1,km,gs#1.00,gs,1.0,gs,37,skga,0.6289116195192764,0.004484056210366698,0.008968112420733396,0.0,0.011685363247863251,0.006250861593603541,0,,4091,2703,1116,4091,10,0,34,0,416
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,4,km,gs#1.00,gs,1.0,gs,3,skga,0.3433391685162239,0.0030527432375164025,0.006105486475032805,0.0,0.00826899025292774,0.00394198269713791,0,,3934,2611,1084,3934,10,0,59,0,714
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,4,-1,1,-1,km,gs#1.00,gs,1.0,gs,49,skga,0.435277505058608,0.001805498238151172,0.003610996476302344,0.0,0.004412558331481553,0.0028094346211231386,0,,4215,1601,1156,4215,4,0,147,0,654
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,3,hdbscan,gs#1.00,gs,1.0,gs,45,skga,0.0010489392789388952,0.0010489392789388952,0.0020978785578777905,0.0,0.0024172690470141076,0.0017784880687414797,0,,4156,1697,1117,4156,10,0,84,0,1117
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,1,km,gs#1.00,gs,1.0,gs,11,skga,0.0009044183199892208,0.0009044183199892208,0.0018088366399784416,0.0,0.0023601830431837036,0.0012574902367731798,0,,3644,738,1023,3644,10,0,88,0,1023
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,1,km,gs#1.00,gs,1.0,gs,47,skga,0.0012547066663216196,0.0012547066663216196,0.002509413332643239,0.0,0.0030997683867294763,0.0019190582785570255,0,,3966,1764,1112,3966,10,0,93,0,1112
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,4,-1,1,-1,hdbscan,gs#1.00,gs,1.0,gs,33,skga,0.38620194575138816,0.002113163320059876,0.004226326640119752,0.0,0.005429410601824385,0.0030232426784150912,0,,3882,1661,1073,3882,4,0,145,0,660
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,-1,km,gs#0.75,gs,0.75,gs,8,skga,0.5229499166546011,0.005644026974951833,0.011288053949903665,0.0,0.013088631984585732,0.009487475915221569,2,,3974,2347,1038,3974,10,0,41,0,500
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,4,-1,1,-1,km,gs#1.00,gs,1.0,gs,4,skga,0.24244676374042587,0.00153201025037994,0.00306402050075988,0.0,0.003827252254750759,0.002300788746769009,0,,3990,1540,1090,3990,4,1,185,9,827
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,4,hdbscan,gs#1.00,gs,1.0,gs,20,skga,0.0016462035458400099,0.0016462035458400099,0.0032924070916800197,0.0,0.00426317389922818,0.0023216402841318654,0,,3983,2144,1082,3983,10,0,86,0,1082
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,6,-1,1,-1,km,gs#1.00,gs,1.0,gs,19,skga,0.42210286660646584,0.0025075882349229056,0.005015176469845811,0.0,0.006602237661624642,0.0034281152780669855,0,,3917,1747,1046,3917,6,0,89,0,606
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,1,-1,hdbscan,gs#1.00,gs,1.0,gs,4,skga,0.4055353084757175,0.0031284403669724708,0.0062568807339449415,0.0,0.00791813690896257,0.00459562455892729,0,,3990,2737,1090,3990,10,0,56,0,650
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,3,km,gs#1.00,gs,1.0,gs,17,skga,0.30840704576071887,0.003744528664460342,0.007489057328920684,0.0,0.00923336061587372,0.005744754041967665,0,,4199,3604,1102,4199,10,0,61,0,765
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,1,km,gs#1.00,gs,1.0,gs,29,skga,0.0013548728823334461,0.0013548728823334461,0.0027097457646668923,0.0,0.003328470278615199,0.0020910212507186227,0,,3949,1732,1041,3949,10,0,81,0,1041
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,1,km,gs#1.00,gs,1.0,gs,46,skga,0.001234672297563749,0.001234672297563749,0.002469344595127498,0.0,0.0029189815925280732,0.0020197075977269477,0,,4019,1624,1109,4019,10,0,85,0,1109
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,3,-1,km,gs#1.00,gs,1.0,gs,22,skga,0.6332276838689191,0.0040570883781024004,0.008114176756204801,0.0,0.010513264009002434,0.005715089503407178,0,,3810,1941,1021,3810,10,0,32,0,376
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,-1,km,gs#0.00,gs,0.0,gs,14,skga,0.5885696298161672,0.08016950739838925,0.1603390147967785,0.0,0.16191659997616184,0.15876142961739528,87,,3842,3161,1045,3842,10,0,47,0,562
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,3,-1,km,gs#1.00,gs,1.0,gs,7,skga,0.4967722909689778,0.0037955167515504196,0.007591033503100839,0.0,0.00997470810380072,0.005207358902401027,0,,3894,2454,1069,3894,10,0,43,0,540
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,-1,km,gs#0.25,gs,0.25,gs,34,skga,0.7184827433734174,0.009619875249629688,0.019239750499259377,0.0,0.02212499677666133,0.016354504221857358,4,,3887,1235,1101,3887,10,0,28,0,317
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,-1,hdbscan,gs#0.50,gs,0.5,gs,0,skga,0.0023386159222544,0.0023386159222544,0.0046772318445088,0.0,0.004638073624415231,0.004716390064602355,0,,4040,4444,1072,4040,10,0,81,0,1072
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,2,-1,km,gs#1.00,gs,1.0,gs,25,skga,0.6328670155508714,0.007918501849765986,0.015837003699531973,0.0,0.018771242732182017,0.012902764666881932,3,,3546,1899,1043,3546,10,0,33,0,389
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,1,-1,hdbscan,gs#1.00,gs,1.0,gs,24,skga,0.615023417017719,0.003979503979503976,0.007959007959007952,0.0,0.010432343765677086,0.0054856721523388295,0,,3869,2132,1053,3869,10,0,35,0,407
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,2,-1,km,gs#1.00,gs,1.0,gs,19,skga,0.5279634426331394,0.004526682081013802,0.009053364162027604,0.0,0.011297228879971952,0.006809499444083212,1,,3917,2151,1046,3917,10,0,43,0,497
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,3,-1,km,gs#1.00,gs,1.0,gs,45,skga,0.7350579751845212,0.010098212148878264,0.02019642429775653,0.0,0.02196477481230664,0.018428073783206416,4,,4156,1498,1117,4156,10,0,27,0,303
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,1,-1,km,gs#1.00,gs,1.0,gs,10,skga,0.5190945438284995,0.0037055568850117016,0.007411113770023403,0.0,0.009352724055663097,0.005469503484383743,0,,3898,2655,1069,3898,10,0,45,0,516
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,2,-1,hdbscan,gs#1.00,gs,1.0,gs,5,skga,0.4234114858407525,0.003994113366567807,0.007988226733135614,0.0,0.010418363689680953,0.00555808977659028,0,,4423,3551,1128,4423,10,0,52,0,653
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,3,km,gs#1.00,gs,1.0,gs,20,skga,0.3081240753584961,0.003182755709577614,0.006365511419155228,0.0,0.00809641365425273,0.00463460918405772,0,,3983,3164,1082,3983,10,0,61,0,751
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,1,hdbscan,gs#1.00,gs,1.0,gs,48,skga,0.0013549733088819404,0.0013549733088819404,0.002709946617763881,0.0,0.003243686484337162,0.0021762067511905928,0,,3988,1958,1101,3988,10,0,83,0,1101
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,6,-1,1,-1,km,gs#1.00,gs,1.0,gs,11,skga,0.3701010674333917,0.002497510811702361,0.004995021623404722,0.0,0.0062070823081509146,0.003782960938658529,0,,3644,2030,1023,3644,6,0,95,0,646
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,3,-1,km,gs#1.00,gs,1.0,gs,14,skga,0.5657118655708432,0.0047459508129783405,0.009491901625956681,0.0,0.011985802979699119,0.006998000272214239,1,,3842,2055,1045,3842,10,0,40,0,457
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,8,-1,1,-1,hdbscan,gs#1.00,gs,1.0,gs,48,skga,0.6374010993226371,0.006860766306724528,0.013721532613449055,0.0,0.015366501833350156,0.012076563393547938,3,,3988,1812,1101,3988,8,0,46,0,405
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,2,hdbscan,gs#1.00,gs,1.0,gs,12,skga,0.0014502775319449057,0.0014502775319449057,0.0029005550638898114,0.0,0.0028141179336418033,0.002986992194137777,0,,3667,2304,1009,3667,10,0,80,0,1009
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,1,km,gs#1.00,gs,1.0,gs,21,skga,0.001730553059474305,0.001730553059474305,0.00346110611894861,0.0,0.004933699146852703,0.001988513091044509,0,,4028,1428,1082,4028,10,0,80,0,1082
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,3,-1,km,gs#1.00,gs,1.0,gs,28,skga,0.6434290627784086,0.0037272729662311188,0.0074545459324622376,0.0,0.009975317987903461,0.0049337738770210224,0,,3809,1639,1031,3809,10,0,32,0,369
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,8,-1,1,-1,km,gs#1.00,gs,1.0,gs,49,skga,0.5670418966487469,0.002988909414246127,0.005977818828492254,0.0,0.0075011373192351806,0.004454500337749358,0,,4215,2053,1156,4215,8,0,56,0,502
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,-1,hdbscan,gs#0.25,gs,0.25,gs,1,skga,0.18033739037962204,0.003937556780873038,0.007875113561746076,0.0,0.008784731904329289,0.006965495219162921,1,,3725,4420,1039,3725,10,0,56,0,856
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,2,-1,km,gs#1.00,gs,1.0,gs,3,skga,0.3397546585013821,0.0031950554533400374,0.006390110906680075,0.0,0.008966841061168272,0.003813380752191937,0,,3934,2483,1084,3934,10,0,62,0,718
